step,pod_index,pod_name,action,scheduled,reason,reward_total,reward_success,reward_fragmentation,reward_balance,reward_utilization,reward_slo,reward_latency_objective,reward_latency_failure,frag_before,frag_after,frag_delta,cluster_fragmentation_avg,cluster_full_free_gpu_count,cluster_full_free_gpu_ratio,sigma_cpu_util,sigma_mem_util,sigma_gpu_util,wait_time_ms,job_completion_time_ms,job_slowdown,latency_objective,current_time,episode_requested_gpu_milli,episode_allocated_gpu_milli,used_gpu_milli,gar_capacity_live,unallocated_gpu_fraction_capacity_live,gar_capacity_cumulative,unallocated_gpu_fraction_capacity_cumulative
58,58,openb-pod-7012,7,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.28449017199017196,109.0,0.68125,0.3765842914581299,0.30277180671691895,0.4154771864414215,0.0,600000.0,1.0,1.0,12707320.0,46170.0,45360.0,46170.0,0.2885625,0.7114375,0.2835,0.7165
59,59,openb-pod-7016,7,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.28449017199017196,108.0,0.675,0.3750656545162201,0.30096256732940674,0.41618451476097107,0.0,600000.0,1.0,1.0,12707797.0,47170.0,46170.0,47170.0,0.2948125,0.7051875000000001,0.2885625,0.7114375
60,60,openb-pod-7017,7,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.28455159705159705,107.0,0.66875,0.3752985894680023,0.30161330103874207,0.418667197227478,0.0,600000.0,1.0,1.0,12708393.0,48170.0,47170.0,48170.0,0.3010625,0.6989375,0.2948125,0.7051875000000001
61,61,openb-pod-7018,7,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.28455159705159705,106.0,0.6625,0.37951526045799255,0.306166410446167,0.4228938817977905,0.0,600000.0,1.0,1.0,12708721.0,49170.0,48170.0,49170.0,0.3073125,0.6926875,0.3010625,0.6989375
62,62,openb-pod-7019,7,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.28465397215397215,105.0,0.65625,0.3843202292919159,0.3123500645160675,0.42881307005882263,0.0,600000.0,1.0,1.0,12708723.0,50170.0,49170.0,50170.0,0.3135625,0.6864375,0.3073125,0.6926875
63,63,openb-pod-7020,7,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.010851760851760872,0.8863636363636364,0.8755118755118755,0.3284295659295659,104.0,0.65,0.3958178162574768,0.3237825632095337,0.4363558888435364,0.0,600000.0,1.0,1.0,12708807.0,51170.0,50170.0,51170.0,0.3198125,0.6801875,0.3135625,0.6864375
64,64,openb-pod-7022,6,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7712940212940214,0.8863636363636364,0.115069615069615,0.33418304668304666,104.0,0.65,0.4005122184753418,0.32892581820487976,0.43999671936035156,0.0,600000.0,1.0,1.0,12710096.0,51640.0,51170.0,51640.0,0.32275,0.67725,0.3198125,0.6801875
65,65,openb-pod-7023,8,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.3345618345618345,103.0,0.64375,0.3978703022003174,0.3266569972038269,0.4380238950252533,0.0,600000.0,1.0,1.0,12710111.0,52110.0,51640.0,52110.0,0.3256875,0.6743125,0.32275,0.67725
66,66,openb-pod-7024,8,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.3345618345618345,102.0,0.6375,0.39489680528640747,0.3247210681438446,0.43505218625068665,0.0,600000.0,1.0,1.0,12710280.0,53110.0,52110.0,53110.0,0.3319375,0.6680625,0.3256875,0.6743125
67,67,openb-pod-7025,8,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.3345618345618345,101.0,0.63125,0.39484357833862305,0.3247382640838623,0.4338858425617218,0.0,600000.0,1.0,1.0,12710826.0,53920.0,53110.0,53920.0,0.337,0.663,0.3319375,0.6680625
68,68,openb-pod-7026,8,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.3345618345618345,100.0,0.625,0.3949200510978699,0.32478511333465576,0.433840274810791,0.0,600000.0,1.0,1.0,12710902.0,54730.0,53920.0,54730.0,0.3420625,0.6579375000000001,0.337,0.663
69,69,openb-pod-7027,8,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.3345618345618345,100.0,0.625,0.3956954777240753,0.32556071877479553,0.4343281388282776,0.0,600000.0,1.0,1.0,12711631.0,55200.0,54730.0,55200.0,0.345,0.655,0.3420625,0.6579375000000001
70,70,openb-pod-7028,8,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.3346232596232596,99.0,0.61875,0.39622926712036133,0.3257981836795807,0.4360509216785431,0.0,600000.0,1.0,1.0,12711818.0,56010.0,55200.0,56010.0,0.3500625,0.6499375000000001,0.345,0.655
71,71,openb-pod-7030,8,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.3346232596232596,98.0,0.6125,0.39922618865966797,0.33209753036499023,0.4396986663341522,0.0,600000.0,1.0,1.0,12712058.0,57010.0,56010.0,57010.0,0.3563125,0.6436875,0.3500625,0.6499375000000001
72,72,openb-pod-7031,8,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.3347256347256347,97.0,0.60625,0.40034618973731995,0.33276188373565674,0.4438587725162506,0.0,600000.0,1.0,1.0,12712414.0,57820.0,57010.0,57820.0,0.361375,0.638625,0.3563125,0.6436875
73,73,openb-pod-7034,8,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.38329238329238324,96.0,0.6,0.40537548065185547,0.3397563397884369,0.45043519139289856,0.0,600000.0,1.0,1.0,12712654.0,58820.0,57820.0,58820.0,0.367625,0.632375,0.361375,0.638625
74,74,openb-pod-7035,9,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.38367117117117117,95.0,0.59375,0.40410366654396057,0.339217871427536,0.44682949781417847,0.0,600000.0,1.0,1.0,12712679.0,59630.0,58820.0,59630.0,0.3726875,0.6273124999999999,0.367625,0.632375
75,75,openb-pod-7036,9,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.38367117117117117,94.0,0.5875,0.3991202116012573,0.33503225445747375,0.44385334849357605,0.0,600000.0,1.0,1.0,12712750.0,60630.0,59630.0,60630.0,0.3789375,0.6210625000000001,0.3726875,0.6273124999999999
76,76,openb-pod-7037,9,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.38367117117117117,93.0,0.58125,0.3982798457145691,0.3343840539455414,0.44253745675086975,0.0,600000.0,1.0,1.0,12713034.0,61630.0,60630.0,61630.0,0.3851875,0.6148125,0.3789375,0.6210625000000001
77,77,openb-pod-7038,9,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.38367117117117117,92.0,0.575,0.3991047441959381,0.3378777801990509,0.4428965747356415,0.0,600000.0,1.0,1.0,12713331.0,62630.0,61630.0,62630.0,0.3914375,0.6085625,0.3851875,0.6148125
78,78,openb-pod-7039,9,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.3837325962325962,91.0,0.56875,0.39979103207588196,0.3401120901107788,0.4449266791343689,0.0,600000.0,1.0,1.0,12713342.0,64630.0,62630.0,63630.0,0.3976875,0.6023125,0.3914375,0.6085625
79,79,openb-pod-7040,9,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.3837325962325962,90.0,0.5625,0.4006820023059845,0.34287336468696594,0.4486050009727478,0.0,600000.0,1.0,1.0,12713342.0,64630.0,63630.0,64630.0,0.4039375,0.5960624999999999,0.3976875,0.6023125
80,80,openb-pod-7041,9,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.008804258804258835,0.9821867321867321,0.9733824733824733,0.4324017199017199,88.0,0.55,0.4023992121219635,0.35271155834198,0.46073096990585327,0.0,600000.0,1.0,1.0,12713682.0,66630.0,64630.0,66630.0,0.4164375,0.5835625,0.4039375,0.5960624999999999
81,81,openb-pod-7042,10,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.43278050778050775,87.0,0.54375,0.3990711569786072,0.3497699797153473,0.4582470655441284,0.0,600000.0,1.0,1.0,12713985.0,67100.0,66630.0,67100.0,0.419375,0.580625,0.4164375,0.5835625
82,82,openb-pod-7043,10,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.43278050778050775,86.0,0.5375,0.3957452178001404,0.3467186689376831,0.4541197717189789,0.0,600000.0,1.0,1.0,12714018.0,68100.0,67100.0,68100.0,0.425625,0.5743750000000001,0.419375,0.580625
83,83,openb-pod-7044,10,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.43278050778050775,85.0,0.53125,0.3940572142601013,0.34624364972114563,0.4516010582447052,0.0,600000.0,1.0,1.0,12714295.0,69100.0,68100.0,69100.0,0.431875,0.568125,0.425625,0.5743750000000001
84,84,openb-pod-7045,10,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.43278050778050775,85.0,0.53125,0.39388507604599,0.3475216329097748,0.4509812891483307,0.0,600000.0,1.0,1.0,12714620.0,69570.0,69100.0,69570.0,0.4348125,0.5651875,0.431875,0.568125
85,85,openb-pod-7046,10,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.43278050778050775,84.0,0.525,0.39404717087745667,0.3478449285030365,0.4507654905319214,0.0,600000.0,1.0,1.0,12714775.0,70380.0,69570.0,70380.0,0.439875,0.560125,0.4348125,0.5651875
86,86,openb-pod-7047,10,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.43284193284193273,83.0,0.51875,0.3950407803058624,0.350085586309433,0.4511353373527527,0.0,600000.0,1.0,1.0,12715106.0,70850.0,70380.0,70850.0,0.4428125,0.5571875,0.439875,0.560125
87,87,openb-pod-7048,10,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.43284193284193273,82.0,0.5125,0.39788728952407837,0.3593579828739166,0.4531267583370209,0.0,600000.0,1.0,1.0,12715637.0,71850.0,70850.0,71850.0,0.4490625,0.5509375000000001,0.4428125,0.5571875
88,88,openb-pod-7049,10,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.43294430794430794,81.0,0.50625,0.4023352563381195,0.36770930886268616,0.45673736929893494,0.0,600000.0,1.0,1.0,12715759.0,72850.0,71850.0,72850.0,0.4553125,0.5446875,0.4490625,0.5509375000000001
89,89,openb-pod-7050,10,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.47096642096642094,80.0,0.5,0.4038579761981964,0.3687765896320343,0.46082329750061035,0.0,600000.0,1.0,1.0,12715831.0,74660.0,72850.0,73660.0,0.460375,0.539625,0.4553125,0.5446875
90,90,openb-pod-7051,11,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.47134520884520886,79.0,0.49375,0.398825466632843,0.3638438582420349,0.45535221695899963,0.0,600000.0,1.0,1.0,12715831.0,74660.0,73660.0,74660.0,0.466625,0.5333749999999999,0.460375,0.539625
91,91,openb-pod-7052,11,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.47134520884520886,78.0,0.4875,0.3953966200351715,0.3609057366847992,0.451461523771286,0.0,600000.0,1.0,1.0,12715832.0,75660.0,74660.0,75660.0,0.472875,0.5271250000000001,0.466625,0.5333749999999999
92,92,openb-pod-7053,11,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.47134520884520886,77.0,0.48125,0.39473238587379456,0.3607000410556793,0.4494973421096802,0.0,600000.0,1.0,1.0,12715890.0,76470.0,75660.0,76470.0,0.4779375,0.5220625,0.472875,0.5271250000000001
93,93,openb-pod-7054,11,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.47134520884520886,76.0,0.475,0.3941969573497772,0.36052098870277405,0.448611319065094,0.0,600000.0,1.0,1.0,12715899.0,77280.0,76470.0,77280.0,0.483,0.517,0.4779375,0.5220625
94,94,openb-pod-7055,11,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.47140663390663384,75.0,0.46875,0.39334481954574585,0.36016666889190674,0.4490133821964264,0.0,600000.0,1.0,1.0,12716496.0,78280.0,77280.0,78280.0,0.48925,0.51075,0.483,0.517
95,95,openb-pod-7056,11,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.47140663390663384,74.0,0.4625,0.3934336006641388,0.360087513923645,0.450547993183136,0.0,600000.0,1.0,1.0,12717032.0,79090.0,78280.0,79090.0,0.4943125,0.5056875000000001,0.48925,0.51075
96,96,openb-pod-7057,11,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.471509009009009,73.0,0.45625,0.3948192596435547,0.36054015159606934,0.45391759276390076,0.0,600000.0,1.0,1.0,12717322.0,80090.0,79090.0,80090.0,0.5005625,0.4994375,0.4943125,0.5056875000000001
97,97,openb-pod-7058,11,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.5200757575757576,72.0,0.45,0.397857666015625,0.36304232478141785,0.45888254046440125,0.0,600000.0,1.0,1.0,12717323.0,81090.0,80090.0,81090.0,0.5068125,0.4931875,0.5005625,0.4994375
98,98,openb-pod-7059,13,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.5204545454545455,71.0,0.44375,0.39612823724746704,0.3623143434524536,0.45379361510276794,0.0,600000.0,1.0,1.0,12717374.0,81900.0,81090.0,81900.0,0.511875,0.48812500000000003,0.5068125,0.4931875
99,99,openb-pod-7060,13,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.5204545454545455,70.0,0.4375,0.3907099962234497,0.3572007715702057,0.4504508078098297,0.0,600000.0,1.0,1.0,12717453.0,82550.0,81900.0,82550.0,0.5159375,0.48406249999999995,0.511875,0.48812500000000003
100,100,openb-pod-7061,13,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.5204545454545455,69.0,0.43125,0.3871081471443176,0.3539440631866455,0.44778379797935486,0.0,600000.0,1.0,1.0,12717460.0,83200.0,82550.0,83200.0,0.52,0.48,0.5159375,0.48406249999999995
101,101,openb-pod-7062,13,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.5204545454545455,68.0,0.425,0.38646578788757324,0.35368314385414124,0.4454241991043091,0.0,600000.0,1.0,1.0,12717776.0,84010.0,83200.0,84010.0,0.5250625,0.4749375,0.52,0.48
102,102,openb-pod-7063,13,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.5205159705159705,67.0,0.41875,0.3859550952911377,0.3534491956233978,0.44414982199668884,0.0,600000.0,1.0,1.0,12718008.0,84820.0,84010.0,84820.0,0.530125,0.46987500000000004,0.5250625,0.4749375
103,103,openb-pod-7064,13,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.5205159705159705,66.0,0.4125,0.385212779045105,0.35256341099739075,0.4440864622592926,0.0,600000.0,1.0,1.0,12718108.0,85820.0,84820.0,85820.0,0.536375,0.46362499999999995,0.530125,0.46987500000000004
104,104,openb-pod-7065,13,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.5206183456183456,65.0,0.40625,0.38605397939682007,0.35274702310562134,0.4456915259361267,0.0,600000.0,1.0,1.0,12718232.0,86820.0,85820.0,86820.0,0.542625,0.457375,0.536375,0.46362499999999995
105,105,openb-pod-7066,10,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7712940212940214,0.9821867321867321,0.21089271089271078,0.5311629811629811,65.0,0.40625,0.38998064398765564,0.35868051648139954,0.44808435440063477,0.0,600000.0,1.0,1.0,12718728.0,87290.0,86820.0,87290.0,0.5455625,0.45443750000000005,0.542625,0.457375
106,106,openb-pod-7067,13,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.5691850941850942,64.0,0.4,0.39154478907585144,0.3595815598964691,0.4493844211101532,0.0,600000.0,1.0,1.0,12719065.0,87760.0,87290.0,87760.0,0.5485,0.4515,0.5455625,0.45443750000000005
107,107,openb-pod-7068,14,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.569563882063882,63.0,0.39375,0.3896314203739166,0.35878634452819824,0.4437113404273987,0.0,600000.0,1.0,1.0,12719070.0,88570.0,87760.0,88570.0,0.5535625,0.44643750000000004,0.5485,0.4515
108,108,openb-pod-7069,14,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.569563882063882,62.0,0.3875,0.3835233449935913,0.3531085252761841,0.4399070739746094,0.0,600000.0,1.0,1.0,12719324.0,89220.0,88570.0,89220.0,0.557625,0.44237499999999996,0.5535625,0.44643750000000004
109,109,openb-pod-7070,14,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.569563882063882,61.0,0.38125,0.3818792402744293,0.3508816063404083,0.4353979825973511,0.0,600000.0,1.0,1.0,12719380.0,90220.0,89220.0,90220.0,0.563875,0.436125,0.557625,0.44237499999999996
110,110,openb-pod-7071,13,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.7712940212940214,0.895986895986896,0.1246928746928746,0.5757985257985258,61.0,0.38125,0.38568130135536194,0.35372644662857056,0.4370076656341553,0.0,600000.0,1.0,1.0,12719475.0,90690.0,90220.0,90690.0,0.5668125,0.43318749999999995,0.563875,0.436125
111,111,openb-pod-7072,14,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.5757985257985258,60.0,0.375,0.38451823592185974,0.35328254103660583,0.4345538914203644,0.0,600000.0,1.0,1.0,12719519.0,91500.0,90690.0,91500.0,0.571875,0.428125,0.5668125,0.43318749999999995
112,112,openb-pod-7073,14,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.5758599508599508,59.0,0.36875,0.3803228437900543,0.3501179814338684,0.4330591559410095,0.0,600000.0,1.0,1.0,12719679.0,92500.0,91500.0,92500.0,0.578125,0.421875,0.571875,0.428125
113,113,openb-pod-7074,14,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.5758599508599508,58.0,0.3625,0.38007888197898865,0.35001426935195923,0.4329795837402344,0.0,600000.0,1.0,1.0,12720223.0,93090.0,92500.0,93090.0,0.5818125,0.41818750000000005,0.578125,0.421875
114,114,openb-pod-7075,14,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.5759623259623259,57.0,0.35625,0.37996959686279297,0.3499380350112915,0.43384140729904175,0.0,600000.0,1.0,1.0,12720445.0,93900.0,93090.0,93900.0,0.586875,0.41312499999999996,0.5818125,0.41818750000000005
115,115,openb-pod-7076,14,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.010851760851760872,0.8863636363636364,0.8755118755118755,0.6197379197379197,56.0,0.35,0.38078561425209045,0.3499290943145752,0.4364447295665741,0.0,600000.0,1.0,1.0,12720635.0,94900.0,93900.0,94900.0,0.593125,0.406875,0.586875,0.41312499999999996
116,116,openb-pod-7077,15,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.6201167076167076,55.0,0.34375,0.3734015226364136,0.3433591425418854,0.43262380361557007,0.0,600000.0,1.0,1.0,12720779.0,95370.0,94900.0,95370.0,0.5960625,0.40393749999999995,0.593125,0.406875
117,117,openb-pod-7078,15,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.6201167076167076,55.0,0.34375,0.3678606450557709,0.33867958188056946,0.4291509687900543,0.0,600000.0,1.0,1.0,12720780.0,95840.0,95370.0,95840.0,0.599,0.401,0.5960625,0.40393749999999995
118,118,openb-pod-7079,15,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.6201167076167076,54.0,0.3375,0.36424708366394043,0.3359695076942444,0.4260348677635193,0.0,600000.0,1.0,1.0,12720783.0,96310.0,95840.0,96310.0,0.6019375,0.3980625,0.599,0.401
119,119,openb-pod-7080,15,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.6201167076167076,54.0,0.3375,0.3626183569431305,0.3352765738964081,0.42328327894210815,0.0,600000.0,1.0,1.0,12720822.0,96780.0,96310.0,96780.0,0.604875,0.39512499999999995,0.6019375,0.3980625
120,120,openb-pod-7081,15,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.6201167076167076,53.0,0.33125,0.36300128698349,0.33661332726478577,0.42090338468551636,0.0,600000.0,1.0,1.0,12720865.0,97250.0,96780.0,97250.0,0.6078125,0.3921875,0.604875,0.39512499999999995
121,121,openb-pod-7082,15,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.6201167076167076,52.0,0.325,0.36443254351615906,0.33881062269210815,0.4171043932437897,0.0,600000.0,1.0,1.0,12722522.0,98250.0,97250.0,98250.0,0.6140625,0.38593750000000004,0.6078125,0.3921875
122,122,openb-pod-7083,15,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.6201781326781326,51.0,0.31875,0.3679812550544739,0.34767672419548035,0.41506245732307434,0.0,600000.0,1.0,1.0,12722727.0,99250.0,98250.0,99250.0,0.6203125,0.37968749999999996,0.6140625,0.38593750000000004
123,123,openb-pod-7084,15,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.6201781326781326,50.0,0.3125,0.36927661299705505,0.3485119640827179,0.41469332575798035,0.0,600000.0,1.0,1.0,12722917.0,99840.0,99250.0,99840.0,0.624,0.376,0.6203125,0.37968749999999996
124,124,openb-pod-7085,16,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.6205569205569205,49.0,0.30625,0.35698258876800537,0.33886802196502686,0.4060945212841034,0.0,600000.0,1.0,1.0,12723416.0,100840.0,99840.0,100840.0,0.63025,0.36975,0.624,0.376
125,125,openb-pod-7086,15,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.6206592956592957,48.0,0.3,0.35882502794265747,0.34148097038269043,0.4068114459514618,0.0,600000.0,1.0,1.0,12723521.0,101840.0,100840.0,101840.0,0.6365,0.36350000000000005,0.63025,0.36975
126,126,openb-pod-7087,16,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.6206592956592957,47.0,0.29375,0.353447824716568,0.3366885781288147,0.40330439805984497,0.0,600000.0,1.0,1.0,12724753.0,102310.0,101840.0,102310.0,0.6394375,0.3605625,0.6365,0.36350000000000005
127,127,openb-pod-7088,16,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.6206592956592957,46.0,0.2875,0.3500814437866211,0.33387479186058044,0.39908090233802795,0.0,600000.0,1.0,1.0,12724760.0,102960.0,102310.0,102960.0,0.6435,0.35650000000000004,0.6394375,0.3605625
128,128,openb-pod-7089,16,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.6206592956592957,45.0,0.28125,0.3487841486930847,0.33308982849121094,0.3956056535243988,0.0,600000.0,1.0,1.0,12724827.0,103610.0,102960.0,103610.0,0.6475625,0.35243749999999996,0.6435,0.35650000000000004
129,129,openb-pod-7090,16,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.6207207207207207,44.0,0.275,0.34957894682884216,0.3343479037284851,0.3928984999656677,0.0,600000.0,1.0,1.0,12724840.0,104260.0,103610.0,104260.0,0.651625,0.348375,0.6475625,0.35243749999999996
130,130,openb-pod-7091,16,1,scheduled,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.6207207207207207,43.0,0.26875,0.3524516820907593,0.33762624859809875,0.3909754455089569,0.0,600000.0,1.0,1.0,12724844.0,104910.0,104260.0,104910.0,0.6556875,0.3443125,0.651625,0.348375
